Dataset;TrainRelease;%Train;TrainDefective;TestDefective;getClassifier;Balancing;FeatureSelection;Tp;Fp;Tn;Fn;Precision;Recall;Roc;Kappa
Avro;9;0.49988644106291164;1.0;1.0;Ibk;No sampling;No selection;0.0;0.0;379.0;1.0;NaN;0.0;0.9907651715039578;0.0
Avro;9;0.49988644106291164;1.0;1.0;RandomForest;Oversampling;No selection;1.0;41.0;338.0;0.0;0.023809523809523808;1.0;0.9907651715039578;0.0415846456692912
Avro;9;0.49988644106291164;1.0;1.0;NaiveBayes;Oversampling;No selection;1.0;312.0;67.0;0.0;0.003194888178913738;1.0;0.9907651715039578;0.0011289534433080034
Avro;9;0.49988644106291164;1.0;1.0;Ibk;Oversampling;No selection;1.0;36.0;343.0;0.0;0.02702702702702703;1.0;0.9907651715039578;0.04775163580676621
Avro;9;0.49988644106291164;1.0;1.0;RandomForest;Undersampling;No selection;0.0;0.0;379.0;1.0;NaN;0.0;0.9907651715039578;0.0
Avro;9;0.49988644106291164;1.0;1.0;NaiveBayes;Undersampling;No selection;1.0;379.0;0.0;0.0;0.002631578947368421;1.0;0.9907651715039578;0.0
Avro;9;0.49988644106291164;1.0;1.0;Ibk;Undersampling;No selection;1.0;379.0;0.0;0.0;0.002631578947368421;1.0;0.5;0.0
Avro;9;0.49988644106291164;1.0;1.0;RandomForest;SMOTE;No selection;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Avro;9;0.49988644106291164;1.0;1.0;NaiveBayes;SMOTE;No selection;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Avro;9;0.49988644106291164;1.0;1.0;Ibk;SMOTE;No selection;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Avro;9;0.49988644106291164;1.0;1.0;RandomForest;No sampling;Best first;0.0;0.0;379.0;1.0;NaN;0.0;0.9907651715039578;0.0
Avro;9;0.49988644106291164;1.0;1.0;NaiveBayes;No sampling;Best first;0.0;0.0;379.0;1.0;NaN;0.0;0.7031662269129287;0.0
Avro;9;0.49988644106291164;1.0;1.0;Ibk;No sampling;Best first;0.0;0.0;379.0;1.0;NaN;0.0;0.9907651715039578;0.0
Avro;9;0.49988644106291164;1.0;1.0;RandomForest;Oversampling;Best first;1.0;7.0;372.0;0.0;0.125;1.0;0.9907651715039578;0.21856639247943643
Avro;9;0.49988644106291164;1.0;1.0;NaiveBayes;Oversampling;Best first;1.0;7.0;372.0;0.0;0.125;1.0;0.9907651715039578;0.21856639247943643
Avro;9;0.49988644106291164;1.0;1.0;Ibk;Oversampling;Best first;1.0;7.0;372.0;0.0;0.125;1.0;0.9907651715039578;0.21856639247943643
Avro;9;0.49988644106291164;1.0;1.0;RandomForest;Undersampling;Best first;1.0;378.0;1.0;0.0;0.002638522427440633;1.0;0.9907651715039578;1.3923504267553541E-5
Avro;9;0.49988644106291164;1.0;1.0;NaiveBayes;Undersampling;Best first;1.0;7.0;372.0;0.0;0.125;1.0;0.9907651715039578;0.21856639247943643
Avro;9;0.49988644106291164;1.0;1.0;Ibk;Undersampling;Best first;1.0;7.0;372.0;0.0;0.125;1.0;0.9907651715039578;0.21856639247943643
Avro;9;0.49988644106291164;1.0;1.0;RandomForest;SMOTE;Best first;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Avro;9;0.49988644106291164;1.0;1.0;NaiveBayes;SMOTE;Best first;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Avro;9;0.49988644106291164;1.0;1.0;Ibk;SMOTE;Best first;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Avro;10;0.49989032682605833;2.0;1.0;RandomForest;No sampling;No selection;0.0;0.0;76.0;1.0;NaN;0.0;0.9539473684210527;0.0
Avro;10;0.49989032682605833;2.0;1.0;NaiveBayes;No sampling;No selection;0.0;0.0;76.0;1.0;NaN;0.0;0.45394736842105265;0.0
Avro;10;0.49989032682605833;2.0;1.0;Ibk;No sampling;No selection;0.0;0.0;76.0;1.0;NaN;0.0;0.9539473684210527;0.0
Avro;10;0.49989032682605833;2.0;1.0;RandomForest;Oversampling;No selection;1.0;7.0;69.0;0.0;0.125;1.0;0.9539473684210527;0.20384047267355992
Avro;10;0.49989032682605833;2.0;1.0;NaiveBayes;Oversampling;No selection;1.0;76.0;0.0;0.0;0.012987012987012988;1.0;0.9539473684210527;0.0
Avro;10;0.49989032682605833;2.0;1.0;Ibk;Oversampling;No selection;1.0;7.0;69.0;0.0;0.125;1.0;0.9539473684210527;0.20384047267355992
Avro;10;0.49989032682605833;2.0;1.0;RandomForest;Undersampling;No selection;1.0;76.0;0.0;0.0;0.012987012987012988;1.0;0.9539473684210527;0.0
Avro;10;0.49989032682605833;2.0;1.0;NaiveBayes;Undersampling;No selection;1.0;76.0;0.0;0.0;0.012987012987012988;1.0;0.9539473684210527;0.0
Avro;10;0.49989032682605833;2.0;1.0;Ibk;Undersampling;No selection;1.0;76.0;0.0;0.0;0.012987012987012988;1.0;0.5;0.0
Avro;10;0.49989032682605833;2.0;1.0;RandomForest;SMOTE;No selection;0.0;0.0;76.0;1.0;NaN;0.0;0.9539473684210527;0.0
Avro;10;0.49989032682605833;2.0;1.0;NaiveBayes;SMOTE;No selection;1.0;76.0;0.0;0.0;0.012987012987012988;1.0;0.9539473684210527;0.0
Avro;10;0.49989032682605833;2.0;1.0;Ibk;SMOTE;No selection;0.0;0.0;76.0;1.0;NaN;0.0;0.9539473684210527;0.0
Avro;10;0.49989032682605833;2.0;1.0;RandomForest;No sampling;Best first;0.0;0.0;76.0;1.0;NaN;0.0;0.9539473684210527;0.0
Avro;10;0.49989032682605833;2.0;1.0;NaiveBayes;No sampling;Best first;0.0;0.0;76.0;1.0;NaN;0.0;0.45394736842105265;0.0
Avro;10;0.49989032682605833;2.0;1.0;Ibk;No sampling;Best first;0.0;0.0;76.0;1.0;NaN;0.0;0.9539473684210527;0.0
Avro;10;0.49989032682605833;2.0;1.0;RandomForest;Oversampling;Best first;1.0;14.0;62.0;0.0;0.06666666666666667;1.0;0.9539473684210527;0.10316139767054938
Avro;10;0.49989032682605833;2.0;1.0;NaiveBayes;Oversampling;Best first;1.0;7.0;69.0;0.0;0.125;1.0;0.9539473684210527;0.20384047267355992
Avro;10;0.49989032682605833;2.0;1.0;Ibk;Oversampling;Best first;1.0;7.0;69.0;0.0;0.125;1.0;0.9539473684210527;0.20384047267355992
Avro;10;0.49989032682605833;2.0;1.0;RandomForest;Undersampling;Best first;1.0;7.0;69.0;0.0;0.125;1.0;0.9539473684210527;0.20384047267355992
Avro;10;0.49989032682605833;2.0;1.0;NaiveBayes;Undersampling;Best first;1.0;7.0;69.0;0.0;0.125;1.0;0.9539473684210527;0.20384047267355992
Avro;10;0.49989032682605833;2.0;1.0;Ibk;Undersampling;Best first;1.0;7.0;69.0;0.0;0.125;1.0;0.9539473684210527;0.20384047267355992
Avro;10;0.49989032682605833;2.0;1.0;RandomForest;SMOTE;Best first;0.0;0.0;76.0;1.0;NaN;0.0;0.9539473684210527;0.0
Avro;10;0.49989032682605833;2.0;1.0;NaiveBayes;SMOTE;Best first;0.0;0.0;76.0;1.0;NaN;0.0;0.4934210526315789;0.0
Avro;10;0.49989032682605833;2.0;1.0;Ibk;SMOTE;Best first;0.0;0.0;76.0;1.0;NaN;0.0;0.9539473684210527;0.0
Avro;11;0.4998942246668077;3.0;1.0;RandomForest;No sampling;No selection;0.0;0.0;82.0;1.0;NaN;0.0;0.9573170731707317;0.0
Avro;11;0.4998942246668077;3.0;1.0;NaiveBayes;No sampling;No selection;0.0;0.0;82.0;1.0;NaN;0.0;0.4573170731707317;0.0
Avro;11;0.4998942246668077;3.0;1.0;Ibk;No sampling;No selection;0.0;0.0;82.0;1.0;NaN;0.0;0.9573170731707317;0.0
Avro;11;0.4998942246668077;3.0;1.0;RandomForest;Oversampling;No selection;1.0;7.0;75.0;0.0;0.125;1.0;0.9573170731707317;0.2051983584131326
Avro;11;0.4998942246668077;3.0;1.0;NaiveBayes;Oversampling;No selection;1.0;78.0;4.0;0.0;0.012658227848101266;1.0;0.9573170731707317;0.001234186979327364
Avro;11;0.4998942246668077;3.0;1.0;Ibk;Oversampling;No selection;1.0;7.0;75.0;0.0;0.125;1.0;0.9573170731707317;0.2051983584131326
Avro;11;0.4998942246668077;3.0;1.0;RandomForest;Undersampling;No selection;1.0;78.0;4.0;0.0;0.012658227848101266;1.0;0.9573170731707317;0.001234186979327364
Avro;11;0.4998942246668077;3.0;1.0;NaiveBayes;Undersampling;No selection;1.0;11.0;71.0;0.0;0.08333333333333333;1.0;0.9573170731707317;0.13459715639810438
Avro;11;0.4998942246668077;3.0;1.0;Ibk;Undersampling;No selection;1.0;74.0;8.0;0.0;0.013333333333333334;1.0;0.5487804878048781;0.0025982461838259248
Avro;11;0.4998942246668077;3.0;1.0;RandomForest;SMOTE;No selection;0.0;0.0;82.0;1.0;NaN;0.0;0.9573170731707317;0.0
Avro;11;0.4998942246668077;3.0;1.0;NaiveBayes;SMOTE;No selection;1.0;74.0;8.0;0.0;0.013333333333333334;1.0;0.9573170731707317;0.0025982461838259248
Avro;11;0.4998942246668077;3.0;1.0;Ibk;SMOTE;No selection;0.0;0.0;82.0;1.0;NaN;0.0;0.9573170731707317;0.0
Avro;11;0.4998942246668077;3.0;1.0;RandomForest;No sampling;Best first;0.0;0.0;82.0;1.0;NaN;0.0;0.5;0.0
Avro;11;0.4998942246668077;3.0;1.0;NaiveBayes;No sampling;Best first;0.0;0.0;82.0;1.0;NaN;0.0;0.5;0.0
Avro;11;0.4998942246668077;3.0;1.0;Ibk;No sampling;Best first;0.0;0.0;82.0;1.0;NaN;0.0;0.5;0.0
Avro;11;0.4998942246668077;3.0;1.0;RandomForest;Oversampling;Best first;1.0;82.0;0.0;0.0;0.012048192771084338;1.0;0.5;0.0
Avro;11;0.4998942246668077;3.0;1.0;NaiveBayes;Oversampling;Best first;1.0;82.0;0.0;0.0;0.012048192771084338;1.0;0.5;0.0
Avro;11;0.4998942246668077;3.0;1.0;Ibk;Oversampling;Best first;1.0;82.0;0.0;0.0;0.012048192771084338;1.0;0.5;0.0
Avro;11;0.4998942246668077;3.0;1.0;RandomForest;Undersampling;Best first;1.0;82.0;0.0;0.0;0.012048192771084338;1.0;0.5;0.0
Avro;11;0.4998942246668077;3.0;1.0;NaiveBayes;Undersampling;Best first;1.0;82.0;0.0;0.0;0.012048192771084338;1.0;0.5;0.0
Avro;11;0.4998942246668077;3.0;1.0;Ibk;Undersampling;Best first;1.0;82.0;0.0;0.0;0.012048192771084338;1.0;0.5;0.0
Avro;11;0.4998942246668077;3.0;1.0;RandomForest;SMOTE;Best first;0.0;0.0;82.0;1.0;NaN;0.0;0.5;0.0
Avro;11;0.4998942246668077;3.0;1.0;NaiveBayes;SMOTE;Best first;0.0;0.0;82.0;1.0;NaN;0.0;0.5;0.0
Avro;11;0.4998942246668077;3.0;1.0;Ibk;SMOTE;Best first;0.0;0.0;82.0;1.0;NaN;0.0;0.5;0.0
Avro;12;0.49989781320253424;3.0;0.0;RandomForest;No sampling;No selection;0.0;0.0;82.0;0.0;NaN;NaN;NaN;1.0
Avro;12;0.49989781320253424;3.0;0.0;NaiveBayes;No sampling;No selection;0.0;0.0;82.0;0.0;NaN;NaN;NaN;1.0
Avro;12;0.49989781320253424;3.0;0.0;Ibk;No sampling;No selection;0.0;0.0;82.0;0.0;NaN;NaN;NaN;1.0
Avro;12;0.49989781320253424;3.0;0.0;RandomForest;Oversampling;No selection;0.0;0.0;82.0;0.0;NaN;NaN;NaN;1.0
Avro;12;0.49989781320253424;3.0;0.0;NaiveBayes;Oversampling;No selection;0.0;82.0;0.0;0.0;0.0;NaN;NaN;0.0
Avro;12;0.49989781320253424;3.0;0.0;Ibk;Oversampling;No selection;0.0;0.0;82.0;0.0;NaN;NaN;NaN;1.0
Avro;12;0.49989781320253424;3.0;0.0;RandomForest;Undersampling;No selection;0.0;82.0;0.0;0.0;0.0;NaN;NaN;0.0
Avro;12;0.49989781320253424;3.0;0.0;NaiveBayes;Undersampling;No selection;0.0;82.0;0.0;0.0;0.0;NaN;NaN;0.0
Avro;12;0.49989781320253424;3.0;0.0;Ibk;Undersampling;No selection;0.0;82.0;0.0;0.0;0.0;NaN;NaN;0.0
Avro;12;0.49989781320253424;3.0;0.0;RandomForest;SMOTE;No selection;0.0;0.0;82.0;0.0;NaN;NaN;NaN;1.0
Avro;12;0.49989781320253424;3.0;0.0;NaiveBayes;SMOTE;No selection;0.0;82.0;0.0;0.0;0.0;NaN;NaN;0.0
Avro;12;0.49989781320253424;3.0;0.0;Ibk;SMOTE;No selection;0.0;0.0;82.0;0.0;NaN;NaN;NaN;1.0
Avro;12;0.49989781320253424;3.0;0.0;RandomForest;No sampling;Best first;0.0;0.0;82.0;0.0;NaN;NaN;NaN;1.0
Avro;12;0.49989781320253424;3.0;0.0;NaiveBayes;No sampling;Best first;0.0;0.0;82.0;0.0;NaN;NaN;NaN;1.0
Avro;12;0.49989781320253424;3.0;0.0;Ibk;No sampling;Best first;0.0;0.0;82.0;0.0;NaN;NaN;NaN;1.0
Avro;12;0.49989781320253424;3.0;0.0;RandomForest;Oversampling;Best first;0.0;8.0;74.0;0.0;0.0;NaN;NaN;0.0
Avro;12;0.49989781320253424;3.0;0.0;NaiveBayes;Oversampling;Best first;0.0;8.0;74.0;0.0;0.0;NaN;NaN;0.0
Avro;12;0.49989781320253424;3.0;0.0;Ibk;Oversampling;Best first;0.0;8.0;74.0;0.0;0.0;NaN;NaN;0.0
Avro;12;0.49989781320253424;3.0;0.0;RandomForest;Undersampling;Best first;0.0;82.0;0.0;0.0;0.0;NaN;NaN;0.0
Avro;12;0.49989781320253424;3.0;0.0;NaiveBayes;Undersampling;Best first;0.0;8.0;74.0;0.0;0.0;NaN;NaN;0.0
Avro;12;0.49989781320253424;3.0;0.0;Ibk;Undersampling;Best first;0.0;8.0;74.0;0.0;0.0;NaN;NaN;0.0
Avro;12;0.49989781320253424;3.0;0.0;RandomForest;SMOTE;Best first;0.0;0.0;82.0;0.0;NaN;NaN;NaN;1.0
Avro;12;0.49989781320253424;3.0;0.0;NaiveBayes;SMOTE;Best first;0.0;0.0;82.0;0.0;NaN;NaN;NaN;1.0
Avro;12;0.49989781320253424;3.0;0.0;Ibk;SMOTE;Best first;0.0;0.0;82.0;0.0;NaN;NaN;NaN;1.0
Avro;13;0.49990116623838704;3.0;0.0;RandomForest;No sampling;No selection;0.0;0.0;82.0;0.0;NaN;NaN;NaN;1.0
Avro;13;0.49990116623838704;3.0;0.0;NaiveBayes;No sampling;No selection;0.0;0.0;82.0;0.0;NaN;NaN;NaN;1.0
Avro;13;0.49990116623838704;3.0;0.0;Ibk;No sampling;No selection;0.0;0.0;82.0;0.0;NaN;NaN;NaN;1.0
Avro;13;0.49990116623838704;3.0;0.0;RandomForest;Oversampling;No selection;0.0;0.0;82.0;0.0;NaN;NaN;NaN;1.0
Avro;13;0.49990116623838704;3.0;0.0;NaiveBayes;Oversampling;No selection;0.0;82.0;0.0;0.0;0.0;NaN;NaN;0.0
Avro;13;0.49990116623838704;3.0;0.0;Ibk;Oversampling;No selection;0.0;0.0;82.0;0.0;NaN;NaN;NaN;1.0
Avro;13;0.49990116623838704;3.0;0.0;RandomForest;Undersampling;No selection;0.0;82.0;0.0;0.0;0.0;NaN;NaN;0.0
Avro;13;0.49990116623838704;3.0;0.0;NaiveBayes;Undersampling;No selection;0.0;82.0;0.0;0.0;0.0;NaN;NaN;0.0
Avro;13;0.49990116623838704;3.0;0.0;Ibk;Undersampling;No selection;0.0;8.0;74.0;0.0;0.0;NaN;NaN;0.0
Avro;13;0.49990116623838704;3.0;0.0;RandomForest;SMOTE;No selection;0.0;0.0;82.0;0.0;NaN;NaN;NaN;1.0
Avro;13;0.49990116623838704;3.0;0.0;NaiveBayes;SMOTE;No selection;0.0;82.0;0.0;0.0;0.0;NaN;NaN;0.0
Avro;13;0.49990116623838704;3.0;0.0;Ibk;SMOTE;No selection;0.0;0.0;82.0;0.0;NaN;NaN;NaN;1.0
Avro;13;0.49990116623838704;3.0;0.0;RandomForest;No sampling;Best first;0.0;0.0;82.0;0.0;NaN;NaN;NaN;1.0
Avro;13;0.49990116623838704;3.0;0.0;NaiveBayes;No sampling;Best first;0.0;0.0;82.0;0.0;NaN;NaN;NaN;1.0
Avro;13;0.49990116623838704;3.0;0.0;Ibk;No sampling;Best first;0.0;0.0;82.0;0.0;NaN;NaN;NaN;1.0
Avro;13;0.49990116623838704;3.0;0.0;RandomForest;Oversampling;Best first;0.0;8.0;74.0;0.0;0.0;NaN;NaN;0.0
Avro;13;0.49990116623838704;3.0;0.0;NaiveBayes;Oversampling;Best first;0.0;8.0;74.0;0.0;0.0;NaN;NaN;0.0
Avro;13;0.49990116623838704;3.0;0.0;Ibk;Oversampling;Best first;0.0;8.0;74.0;0.0;0.0;NaN;NaN;0.0
Avro;13;0.49990116623838704;3.0;0.0;RandomForest;Undersampling;Best first;0.0;82.0;0.0;0.0;0.0;NaN;NaN;0.0
Avro;13;0.49990116623838704;3.0;0.0;NaiveBayes;Undersampling;Best first;0.0;8.0;74.0;0.0;0.0;NaN;NaN;0.0
Avro;13;0.49990116623838704;3.0;0.0;Ibk;Undersampling;Best first;0.0;8.0;74.0;0.0;0.0;NaN;NaN;0.0
Avro;13;0.49990116623838704;3.0;0.0;RandomForest;SMOTE;Best first;0.0;0.0;82.0;0.0;NaN;NaN;NaN;1.0
Avro;13;0.49990116623838704;3.0;0.0;NaiveBayes;SMOTE;Best first;0.0;0.0;82.0;0.0;NaN;NaN;NaN;1.0
Avro;13;0.49990116623838704;3.0;0.0;Ibk;SMOTE;Best first;0.0;0.0;82.0;0.0;NaN;NaN;NaN;1.0
Avro;14;0.4999044525128989;3.0;0.0;RandomForest;No sampling;No selection;0.0;0.0;86.0;0.0;NaN;NaN;NaN;1.0
Avro;14;0.4999044525128989;3.0;0.0;NaiveBayes;No sampling;No selection;0.0;0.0;86.0;0.0;NaN;NaN;NaN;1.0
Avro;14;0.4999044525128989;3.0;0.0;Ibk;No sampling;No selection;0.0;0.0;86.0;0.0;NaN;NaN;NaN;1.0
Avro;14;0.4999044525128989;3.0;0.0;RandomForest;Oversampling;No selection;0.0;0.0;86.0;0.0;NaN;NaN;NaN;1.0
Avro;14;0.4999044525128989;3.0;0.0;NaiveBayes;Oversampling;No selection;0.0;25.0;61.0;0.0;0.0;NaN;NaN;0.0
Avro;14;0.4999044525128989;3.0;0.0;Ibk;Oversampling;No selection;0.0;0.0;86.0;0.0;NaN;NaN;NaN;1.0
Avro;14;0.4999044525128989;3.0;0.0;RandomForest;Undersampling;No selection;0.0;86.0;0.0;0.0;0.0;NaN;NaN;0.0
Avro;14;0.4999044525128989;3.0;0.0;NaiveBayes;Undersampling;No selection;0.0;86.0;0.0;0.0;0.0;NaN;NaN;0.0
Avro;14;0.4999044525128989;3.0;0.0;Ibk;Undersampling;No selection;0.0;86.0;0.0;0.0;0.0;NaN;NaN;0.0
Avro;14;0.4999044525128989;3.0;0.0;RandomForest;SMOTE;No selection;0.0;0.0;86.0;0.0;NaN;NaN;NaN;1.0
Avro;14;0.4999044525128989;3.0;0.0;NaiveBayes;SMOTE;No selection;0.0;45.0;41.0;0.0;0.0;NaN;NaN;0.0
Avro;14;0.4999044525128989;3.0;0.0;Ibk;SMOTE;No selection;0.0;0.0;86.0;0.0;NaN;NaN;NaN;1.0
Avro;14;0.4999044525128989;3.0;0.0;RandomForest;No sampling;Best first;0.0;0.0;86.0;0.0;NaN;NaN;NaN;1.0
Avro;14;0.4999044525128989;3.0;0.0;NaiveBayes;No sampling;Best first;0.0;0.0;86.0;0.0;NaN;NaN;NaN;1.0
Avro;14;0.4999044525128989;3.0;0.0;Ibk;No sampling;Best first;0.0;0.0;86.0;0.0;NaN;NaN;NaN;1.0
Avro;14;0.4999044525128989;3.0;0.0;RandomForest;Oversampling;Best first;0.0;8.0;78.0;0.0;0.0;NaN;NaN;0.0
Avro;14;0.4999044525128989;3.0;0.0;NaiveBayes;Oversampling;Best first;0.0;8.0;78.0;0.0;0.0;NaN;NaN;0.0
Avro;14;0.4999044525128989;3.0;0.0;Ibk;Oversampling;Best first;0.0;8.0;78.0;0.0;0.0;NaN;NaN;0.0
Avro;14;0.4999044525128989;3.0;0.0;RandomForest;Undersampling;Best first;0.0;8.0;78.0;0.0;0.0;NaN;NaN;0.0
Avro;14;0.4999044525128989;3.0;0.0;NaiveBayes;Undersampling;Best first;0.0;8.0;78.0;0.0;0.0;NaN;NaN;0.0
Avro;14;0.4999044525128989;3.0;0.0;Ibk;Undersampling;Best first;0.0;8.0;78.0;0.0;0.0;NaN;NaN;0.0
Avro;14;0.4999044525128989;3.0;0.0;RandomForest;SMOTE;Best first;0.0;0.0;86.0;0.0;NaN;NaN;NaN;1.0
Avro;14;0.4999044525128989;3.0;0.0;NaiveBayes;SMOTE;Best first;0.0;0.0;86.0;0.0;NaN;NaN;NaN;1.0
Avro;14;0.4999044525128989;3.0;0.0;Ibk;SMOTE;Best first;0.0;0.0;86.0;0.0;NaN;NaN;NaN;1.0
Avro;15;0.49990752727945253;3.0;0.0;RandomForest;No sampling;No selection;0.0;0.0;86.0;0.0;NaN;NaN;NaN;1.0
Avro;15;0.49990752727945253;3.0;0.0;NaiveBayes;No sampling;No selection;0.0;0.0;86.0;0.0;NaN;NaN;NaN;1.0
Avro;15;0.49990752727945253;3.0;0.0;Ibk;No sampling;No selection;0.0;0.0;86.0;0.0;NaN;NaN;NaN;1.0
Avro;15;0.49990752727945253;3.0;0.0;RandomForest;Oversampling;No selection;0.0;0.0;86.0;0.0;NaN;NaN;NaN;1.0
Avro;15;0.49990752727945253;3.0;0.0;NaiveBayes;Oversampling;No selection;0.0;0.0;86.0;0.0;NaN;NaN;NaN;1.0
Avro;15;0.49990752727945253;3.0;0.0;Ibk;Oversampling;No selection;0.0;0.0;86.0;0.0;NaN;NaN;NaN;1.0
Avro;15;0.49990752727945253;3.0;0.0;RandomForest;Undersampling;No selection;0.0;86.0;0.0;0.0;0.0;NaN;NaN;0.0
Avro;15;0.49990752727945253;3.0;0.0;NaiveBayes;Undersampling;No selection;0.0;86.0;0.0;0.0;0.0;NaN;NaN;0.0
Avro;15;0.49990752727945253;3.0;0.0;Ibk;Undersampling;No selection;0.0;86.0;0.0;0.0;0.0;NaN;NaN;0.0
Avro;15;0.49990752727945253;3.0;0.0;RandomForest;SMOTE;No selection;0.0;0.0;86.0;0.0;NaN;NaN;NaN;1.0
Avro;15;0.49990752727945253;3.0;0.0;NaiveBayes;SMOTE;No selection;0.0;0.0;86.0;0.0;NaN;NaN;NaN;1.0
Avro;15;0.49990752727945253;3.0;0.0;Ibk;SMOTE;No selection;0.0;0.0;86.0;0.0;NaN;NaN;NaN;1.0
Avro;15;0.49990752727945253;3.0;0.0;RandomForest;No sampling;Best first;0.0;0.0;86.0;0.0;NaN;NaN;NaN;1.0
Avro;15;0.49990752727945253;3.0;0.0;NaiveBayes;No sampling;Best first;0.0;0.0;86.0;0.0;NaN;NaN;NaN;1.0
Avro;15;0.49990752727945253;3.0;0.0;Ibk;No sampling;Best first;0.0;0.0;86.0;0.0;NaN;NaN;NaN;1.0
Avro;15;0.49990752727945253;3.0;0.0;RandomForest;Oversampling;Best first;0.0;8.0;78.0;0.0;0.0;NaN;NaN;0.0
Avro;15;0.49990752727945253;3.0;0.0;NaiveBayes;Oversampling;Best first;0.0;8.0;78.0;0.0;0.0;NaN;NaN;0.0
Avro;15;0.49990752727945253;3.0;0.0;Ibk;Oversampling;Best first;0.0;8.0;78.0;0.0;0.0;NaN;NaN;0.0
Avro;15;0.49990752727945253;3.0;0.0;RandomForest;Undersampling;Best first;0.0;86.0;0.0;0.0;0.0;NaN;NaN;0.0
Avro;15;0.49990752727945253;3.0;0.0;NaiveBayes;Undersampling;Best first;0.0;8.0;78.0;0.0;0.0;NaN;NaN;0.0
Avro;15;0.49990752727945253;3.0;0.0;Ibk;Undersampling;Best first;0.0;8.0;78.0;0.0;0.0;NaN;NaN;0.0
Avro;15;0.49990752727945253;3.0;0.0;RandomForest;SMOTE;Best first;0.0;0.0;86.0;0.0;NaN;NaN;NaN;1.0
Avro;15;0.49990752727945253;3.0;0.0;NaiveBayes;SMOTE;Best first;0.0;0.0;86.0;0.0;NaN;NaN;NaN;1.0
Avro;15;0.49990752727945253;3.0;0.0;Ibk;SMOTE;Best first;0.0;0.0;86.0;0.0;NaN;NaN;NaN;1.0
Avro;16;0.4999104424144725;4.0;1.0;RandomForest;No sampling;No selection;0.0;0.0;86.0;1.0;NaN;0.0;0.9593023255813954;0.0
Avro;16;0.4999104424144725;4.0;1.0;NaiveBayes;No sampling;No selection;0.0;0.0;86.0;1.0;NaN;0.0;0.5523255813953488;0.0
Avro;16;0.4999104424144725;4.0;1.0;Ibk;No sampling;No selection;0.0;0.0;86.0;1.0;NaN;0.0;0.9593023255813954;0.0
Avro;16;0.4999104424144725;4.0;1.0;RandomForest;Oversampling;No selection;1.0;7.0;79.0;0.0;0.125;1.0;0.9593023255813954;0.20599739243807055
Avro;16;0.4999104424144725;4.0;1.0;NaiveBayes;Oversampling;No selection;1.0;77.0;9.0;0.0;0.01282051282051282;1.0;0.9593023255813954;0.0026797677534613645
Avro;16;0.4999104424144725;4.0;1.0;Ibk;Oversampling;No selection;1.0;7.0;79.0;0.0;0.125;1.0;0.9593023255813954;0.20599739243807055
Avro;16;0.4999104424144725;4.0;1.0;RandomForest;Undersampling;No selection;1.0;86.0;0.0;0.0;0.011494252873563218;1.0;0.9593023255813954;0.0
Avro;16;0.4999104424144725;4.0;1.0;NaiveBayes;Undersampling;No selection;1.0;82.0;4.0;0.0;0.012048192771084338;1.0;0.9593023255813954;0.0011201344161299379
Avro;16;0.4999104424144725;4.0;1.0;Ibk;Undersampling;No selection;1.0;86.0;0.0;0.0;0.011494252873563218;1.0;0.5;0.0
Avro;16;0.4999104424144725;4.0;1.0;RandomForest;SMOTE;No selection;0.0;0.0;86.0;1.0;NaN;0.0;0.9593023255813954;0.0
Avro;16;0.4999104424144725;4.0;1.0;NaiveBayes;SMOTE;No selection;0.0;12.0;74.0;1.0;0.0;0.0;0.28488372093023256;-0.021680216802168258
Avro;16;0.4999104424144725;4.0;1.0;Ibk;SMOTE;No selection;0.0;0.0;86.0;1.0;NaN;0.0;0.9593023255813954;0.0
Avro;16;0.4999104424144725;4.0;1.0;RandomForest;No sampling;Best first;0.0;0.0;86.0;1.0;NaN;0.0;0.9593023255813954;0.0
Avro;16;0.4999104424144725;4.0;1.0;NaiveBayes;No sampling;Best first;0.0;0.0;86.0;1.0;NaN;0.0;0.5523255813953488;0.0
Avro;16;0.4999104424144725;4.0;1.0;Ibk;No sampling;Best first;0.0;0.0;86.0;1.0;NaN;0.0;0.9593023255813954;0.0
Avro;16;0.4999104424144725;4.0;1.0;RandomForest;Oversampling;Best first;1.0;7.0;79.0;0.0;0.125;1.0;0.9593023255813954;0.20599739243807055
Avro;16;0.4999104424144725;4.0;1.0;NaiveBayes;Oversampling;Best first;1.0;7.0;79.0;0.0;0.125;1.0;0.9593023255813954;0.20599739243807055
Avro;16;0.4999104424144725;4.0;1.0;Ibk;Oversampling;Best first;1.0;7.0;79.0;0.0;0.125;1.0;0.9593023255813954;0.20599739243807055
Avro;16;0.4999104424144725;4.0;1.0;RandomForest;Undersampling;Best first;1.0;86.0;0.0;0.0;0.011494252873563218;1.0;0.9593023255813954;0.0
Avro;16;0.4999104424144725;4.0;1.0;NaiveBayes;Undersampling;Best first;1.0;7.0;79.0;0.0;0.125;1.0;0.9593023255813954;0.20599739243807055
